make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,co2_emissions
PORSCHE,911 Carrera T,MINICOMPACT,3.0,6,M7,Z,14.6,9.4,12.3,286
PORSCHE,,MINICOMPACT,3.0,6,AM7,Z,10.7,8.3,9.6,225
PORSCHE,911 Carrera 4,MINICOMPACT,3.0,6,M7,Z,12.1,8.3,10.4,242
PORSCHE,911 Carrera 4 Cabriolet,MINICOMPACT,3.0,6,AM7,Z,11.0,8.4,9.8,230
PORSCHE,911 Carrera 4 Cabriolet,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,246
PORSCHE,,MINICOMPACT,3.0,6,AM7,Z,11.8,9.2,10.6,248
PORSCHE,911 Carrera 4 GTS,MINICOMPACT,3.0,6,M7,Z,12.8,8.9,11.0,257
PORSCHE,911 Carrera 4 GTS Cabriolet,MINICOMPACT,3.0,6,AM7,Z,11.9,9.3,10.7,250
PORSCHE,911 Carrera 4 GTS Cabriolet,MINICOMPACT,3.0,6,M7,Z,12.9,9.1,11.2,260
PORSCHE,911 Carrera 4S,MINICOMPACT,3.0,6,AM7,Z,11.1,8.5,9.9,232
PORSCHE,911 Carrera 4S,MINICOMPACT,3.0,6,M7,Z,12.1,8.4,10.4,243
PORSCHE,911 Carrera 4S Cabriolet,MINICOMPACT,3.0,6,AM7,Z,11.0,8.5,9.9,231
PORSCHE,911 Carrera 4S Cabriolet,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,246
PORSCHE,,TWO-SEATER,3.8,6,AM7,Z,15.3,11.2,13.5,315
PORSCHE,911 GT3,TWO-SEATER,4.0,6,AM7,Z,15.8,11.7,13.9,324
PORSCHE,911 GT3,TWO-SEATER,4.0,6,M6,Z,18.0,11.5,15.1,352
PORSCHE,911 GT3 RS,TWO-SEATER,4.0,6,AM7,Z,16.1,12.2,14.4,335
PORSCHE,911 GT3 Touring,TWO-SEATER,4.0,6,M6,Z,16.4,11.2,14.1,334
PORSCHE,911 Speedster,TWO-SEATER,4.0,6,M6,Z,17.4,12.4,15.1,350
PORSCHE,911 Targa 4,MINICOMPACT,3.0,6,AM7,Z,10.9,8.4,9.8,228
PORSCHE,,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,246
PORSCHE,,MINICOMPACT,3.0,6,AM7,Z,12.1,9.2,10.8,251
PORSCHE,911 Targa 4 GTS,MINICOMPACT,3.0,6,M7,Z,13.2,9.2,11.4,266
PORSCHE,911 Targa 4S,MINICOMPACT,3.0,6,AM7,Z,11.1,8.6,10.0,233
PORSCHE,,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,246
PORSCHE,911 Turbo,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,266
PORSCHE,,MINICOMPACT,3.8,6,AM7,Z,12.7,9.9,11.4,267
PORSCHE,911 Turbo S,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,266
PORSCHE,911 Turbo S Cabriolet,MINICOMPACT,3.8,6,AM7,Z,12.7,9.9,11.4,267
PORSCHE,911 Turbo S Exclusive Cabriolet,MINICOMPACT,3.8,6,AM7,Z,14.3,10.9,12.7,297
PORSCHE,Boxster,TWO-SEATER,2.0,4,AM7,Z,10.5,8.0,9.4,219
PORSCHE,Boxster,TWO-SEATER,2.0,4,M6,Z,11.0,8.3,9.8,229
PORSCHE,Boxster GTS,TWO-SEATER,2.5,4,AM7,Z,11.8,9.2,10.6,249
PORSCHE,,TWO-SEATER,2.5,4,M6,Z,12.3,9.4,11.0,257
PORSCHE,Boxster S,TWO-SEATER,2.5,4,AM7,Z,11.1,8.4,9.9,231
PORSCHE,Boxster S,TWO-SEATER,2.5,4,M6,Z,12.1,9.0,10.7,249
PORSCHE,,SUV - STANDARD,3.0,6,AS8,Z,12.5,10.0,11.4,265
PORSCHE,Cayenne S,SUV - STANDARD,2.9,6,AS8,Z,12.9,10.4,11.8,275
PORSCHE,Cayenne Turbo,SUV - STANDARD,4.0,8,AS8,Z,15.6,12.4,14.1,329
PORSCHE,Cayman,TWO-SEATER,2.0,4,AM7,Z,10.5,8.0,9.4,219
PORSCHE,Cayman,TWO-SEATER,2.0,4,M6,Z,11.0,8.3,9.8,229
PORSCHE,,TWO-SEATER,2.5,4,AM7,Z,11.8,9.2,10.6,249
PORSCHE,,TWO-SEATER,2.5,4,M6,Z,12.3,9.4,11.0,257
PORSCHE,Cayman S,TWO-SEATER,2.5,4,AM7,Z,11.1,8.4,9.9,231
PORSCHE,Cayman S,TWO-SEATER,2.5,4,M6,Z,12.1,9.0,10.7,249
PORSCHE,Macan,SUV - SMALL,2.0,4,AM7,Z,12.2,10.2,11.3,264
PORSCHE,Macan S,SUV - SMALL,3.0,6,AM7,Z,12.9,10.2,11.7,272
PORSCHE,Panamera,FULL-SIZE,3.0,6,AM8,Z,12.4,8.7,10.7,250
PORSCHE,Panamera 4,FULL-SIZE,3.0,6,AM8,Z,12.4,9.0,10.9,253
PORSCHE,,FULL-SIZE,3.0,6,AM8,Z,12.4,9.0,10.9,253
PORSCHE,Panamera 4 ST,FULL-SIZE,3.0,6,AM8,Z,12.2,8.9,10.7,250
PORSCHE,Panamera 4S,FULL-SIZE,2.9,6,AM8,Z,13.1,8.9,11.2,261
PORSCHE,Panamera 4S Executive,FULL-SIZE,2.9,6,AM8,Z,13.1,8.9,11.2,261
PORSCHE,Panamera 4S ST,FULL-SIZE,2.9,6,AM8,Z,13.1,9.8,11.6,273
PORSCHE,Panamera GTS,FULL-SIZE,4.0,8,AM8,Z,14.5,10.2,12.6,295
PORSCHE,Panamera GTS ST,FULL-SIZE,4.0,8,AM8,Z,15.7,10.5,13.4,313
PORSCHE,Panamera Turbo,FULL-SIZE,4.0,8,AM8,Z,12.8,9.2,11.2,261
PORSCHE,Panamera Turbo Executive,FULL-SIZE,4.0,8,AM8,Z,12.8,9.2,11.2,261
PORSCHE,,FULL-SIZE,4.0,8,AM8,Z,13.4,10.1,11.9,279
RAM,1500 eTorque,PICKUP TRUCK - STANDARD,3.6,6,A8,X,11.9,9.4,10.8,253
RAM,1500 HFE eTorque,PICKUP TRUCK - STANDARD,3.6,6,A8,X,11.6,9.0,10.4,246
RAM,1500,PICKUP TRUCK - STANDARD,5.7,8,A8,X,16.2,10.5,13.6,320
RAM,1500 eTorque,PICKUP TRUCK - STANDARD,5.7,8,A8,X,14.1,10.3,12.4,290
RAM,1500 4X4 eTorque,PICKUP TRUCK - STANDARD,3.6,6,A8,X,12.2,9.7,11.1,260
RAM,,PICKUP TRUCK - STANDARD,5.7,8,A8,X,16.1,11.0,13.8,325
RAM,1500 4X4 eTorque,PICKUP TRUCK - STANDARD,5.7,8,A8,X,14.3,11.1,12.9,302
RAM,1500 Classic EcoDiesel,PICKUP TRUCK - STANDARD,3.0,6,A8,D,11.8,8.6,10.4,278
RAM,1500 Classic FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,13.9,9.6,11.9,280
RAM,1500 Classic FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,,19.7,13.8,17.0,283
RAM,,PICKUP TRUCK - STANDARD,5.7,8,A6,X,17.0,12.0,14.8,346
RAM,,PICKUP TRUCK - STANDARD,5.7,8,A8,X,15.7,11.0,13.6,319
RAM,1500 Classic 4X4 EcoDiesel,PICKUP TRUCK - STANDARD,3.0,6,A8,D,12.3,8.8,10.8,289
RAM,1500 Classic 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,14.5,10.2,12.6,294
RAM,1500 Classic 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,20.7,14.7,18.0,300
RAM,1500 Classic 4X4,PICKUP TRUCK - STANDARD,5.7,8,A6,X,18.7,13.3,16.3,382
RAM,1500 Classic 4X4,PICKUP TRUCK - STANDARD,5.7,8,A8,X,16.1,11.5,14.0,328
RAM,ProMaster City,SPECIAL PURPOSE VEHICLE,2.4,4,A9,X,11.2,8.3,9.9,232
ROLLS-ROYCE,Cullinan,STATION WAGON - MID-SIZE,6.7,12,AS8,Z,20.0,11.8,16.3,382
ROLLS-ROYCE,Dawn,COMPACT,6.6,12,AS8,Z,20.3,13.0,17.0,397
ROLLS-ROYCE,,FULL-SIZE,6.6,12,AS8,Z,20.3,13.0,17.0,397
ROLLS-ROYCE,Ghost EWB,FULL-SIZE,6.6,12,AS8,Z,20.3,13.0,17.0,397
ROLLS-ROYCE,Phantom,FULL-SIZE,6.7,12,AS8,Z,20.0,,16.3,382
ROLLS-ROYCE,,FULL-SIZE,6.7,12,AS8,Z,20.0,11.8,16.3,382
ROLLS-ROYCE,Wraith,MID-SIZE,6.6,12,AS8,Z,19.6,12.9,16.6,388
SUBARU,,SUV - STANDARD,2.4,4,AV8,X,11.6,9.0,10.4,244
SUBARU,BRZ,MINICOMPACT,2.0,4,AS6,Z,9.7,7.2,8.6,200
SUBARU,BRZ,MINICOMPACT,2.0,4,M6,Z,11.2,8.3,9.9,231
SUBARU,Crosstrek AWD,SUV - SMALL,2.0,4,AV7,X,8.8,7.2,8.1,188
SUBARU,Crosstrek AWD,SUV - SMALL,2.0,4,M6,X,10.5,8.1,9.4,220
SUBARU,Forester AWD,SUV - SMALL,2.5,4,AV7,X,9.0,7.2,8.2,192
SUBARU,Impreza 4-Door AWD,MID-SIZE,,4,AV7,X,8.3,,7.5,174
SUBARU,,MID-SIZE,2.0,4,M5,X,10.1,7.5,8.9,209
SUBARU,Impreza 5-Door AWD,STATION WAGON - SMALL,2.0,4,AV7,X,8.4,6.6,7.6,177
SUBARU,Impreza 5-Door AWD,STATION WAGON - SMALL,2.0,4,M5,X,10.1,7.7,9.0,211
SUBARU,Legacy AWD,MID-SIZE,2.5,4,AV7,X,9.3,7.0,8.2,193
SUBARU,Legacy AWD,MID-SIZE,3.6,6,AV6,X,11.9,8.3,10.3,241
SUBARU,,SUV - SMALL,2.5,4,AV7,X,9.4,7.3,8.5,198
SUBARU,Outback AWD,SUV - SMALL,3.6,6,AV6,X,12.0,8.7,10.5,247
SUBARU,WRX AWD,COMPACT,2.0,4,AV8,Z,12.6,9.6,11.2,256
SUBARU,WRX AWD,COMPACT,2.0,4,M6,Z,11.3,8.5,10.0,235
SUBARU,WRX STI AWD,COMPACT,2.5,4,M6,Z,14.3,10.7,12.7,296
TOYOTA,4Runner 4WD,SUV - STANDARD,4.0,6,AS5,X,14.3,11.9,13.2,308
TOYOTA,4Runner 4WD (Part-Time 4WD),SUV - STANDARD,4.0,6,AS5,X,14.3,11.9,13.2,308
TOYOTA,86,MINICOMPACT,2.0,4,AS6,Z,9.9,7.3,8.7,204
TOYOTA,86,MINICOMPACT,2.0,4,M6,Z,11.3,8.3,9.9,232
TOYOTA,Avalon,MID-SIZE,,6,AS8,X,10.9,7.6,9.4,220
TOYOTA,Camry,MID-SIZE,2.5,4,AS8,X,8.1,5.7,6.9,164
TOYOTA,Camry LE/SE,MID-SIZE,2.5,4,AS8,X,8.4,6.1,7.4,173
TOYOTA,Camry XLE/XSE,MID-SIZE,2.5,4,AS8,X,8.5,6.2,7.5,175
TOYOTA,Camry,MID-SIZE,3.5,6,AS8,X,10.5,7.1,9.0,210
TOYOTA,Camry XSE,MID-SIZE,3.5,6,AS8,X,10.7,7.4,9.2,215
TOYOTA,Camry Hybrid LE,MID-SIZE,2.5,4,AV6,X,4.9,4.8,4.9,113
TOYOTA,,MID-SIZE,2.5,4,AV6,X,5.3,5.0,5.1,121
TOYOTA,C-HR,COMPACT,2.0,4,AS7,X,8.7,7.5,8.2,189
TOYOTA,Corolla,MID-SIZE,1.8,4,AV,X,8.3,6.5,7.5,174
TOYOTA,Corolla,MID-SIZE,1.8,4,AV7,X,8.3,6.7,7.6,178
TOYOTA,Corolla,MID-SIZE,1.8,4,M6,X,8.5,6.6,7.6,178
TOYOTA,Corolla LE Eco,MID-SIZE,1.8,4,AV,X,7.8,5.9,6.9,163
TOYOTA,,COMPACT,2.0,4,AV10,X,7.5,,6.7,157
TOYOTA,Corolla Hatchback,COMPACT,2.0,4,M6,X,8.4,6.3,7.5,174
TOYOTA,Highlander,SUV - SMALL,3.5,6,AS8,X,11.8,8.7,10.3,243
TOYOTA,Highlander AWD,SUV - STANDARD,3.5,6,AS8,X,12.1,9.0,10.6,250
TOYOTA,Highlander AWD (Start/Stop System),SUV - STANDARD,3.5,6,AS8,X,12.0,8.9,10.6,248
TOYOTA,,SUV - STANDARD,3.5,6,AS8,X,11.7,8.8,10.4,242
TOYOTA,,SUV - STANDARD,3.5,6,AV6,X,8.1,,8.3,193
TOYOTA,Prius,MID-SIZE,1.8,4,AV,X,4.4,4.6,4.4,105
TOYOTA,Prius AWD,MID-SIZE,1.8,4,AV,X,4.5,4.9,4.7,109
TOYOTA,Prius c,COMPACT,1.5,4,AV,X,4.9,5.5,5.1,120
TOYOTA,RAV4,SUV - SMALL,2.5,4,AS8,X,8.8,6.7,7.8,183
TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS8,X,9.2,7.1,8.3,190
TOYOTA,RAV4 Hybrid AWD,SUV - SMALL,2.5,4,AV6,X,5.8,6.3,6.0,140
TOYOTA,Sequoia 4WD,SUV - STANDARD,5.7,8,AS6,X,18.4,,16.4,384
TOYOTA,Sienna,MINIVAN,3.5,6,AS8,X,12.4,8.9,10.8,254
TOYOTA,Sienna AWD,MINIVAN,3.5,6,AS8,X,13.4,9.6,11.7,274
TOYOTA,Tacoma,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.1,,11.2,263
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.7,10.6,11.7,274
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,3.5,6,AS6,X,13.0,,11.9,278
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,3.5,6,M6,X,13.8,11.4,12.7,299
TOYOTA,,PICKUP TRUCK - SMALL,3.5,6,M6,X,13.8,11.7,12.9,300
TOYOTA,Tundra,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17.7,13.6,15.9,371
TOYOTA,Tundra 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,16.8,13.1,14.9,354
TOYOTA,Tundra 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,18.0,14.1,16.3,382
TOYOTA,Yaris,COMPACT,,4,AS6,,7.3,5.8,6.6,155
TOYOTA,Yaris (SIL),COMPACT,1.5,4,M6,X,7.8,6.0,6.8,164
TOYOTA,Yaris Hatchback,COMPACT,1.5,4,A4,X,7.9,6.8,7.4,173
TOYOTA,,COMPACT,1.5,4,M5,X,7.8,6.5,7.2,169
VOLKSWAGEN,,FULL-SIZE,2.0,4,AS8,Z,12.0,8.6,10.4,244
VOLKSWAGEN,Atlas,SUV - SMALL,2.0,4,AS8,X,11.6,9.1,10.5,245
VOLKSWAGEN,Atlas 4MOTION,SUV - STANDARD,3.6,6,AS8,X,13.8,10.2,12.2,286
VOLKSWAGEN,Beetle,COMPACT,2.0,4,AS6,X,9.0,7.1,8.2,191
VOLKSWAGEN,,SUBCOMPACT,2.0,4,AS6,X,9.0,7.1,8.2,191
VOLKSWAGEN,Beetle Dune,COMPACT,2.0,4,AS6,X,9.1,6.9,8.1,189
VOLKSWAGEN,Beetle Dune Convertible,SUBCOMPACT,2.0,4,AS6,X,9.1,,8.1,189
VOLKSWAGEN,Golf,COMPACT,1.4,4,AS8,X,8.1,6.4,7.4,172
VOLKSWAGEN,Golf,COMPACT,1.4,4,M6,X,8.2,6.3,7.4,172
VOLKSWAGEN,Golf GTI,COMPACT,2.0,4,AM7,X,9.6,7.5,8.6,202
VOLKSWAGEN,Golf GTI,COMPACT,2.0,4,M6,X,9.8,,8.7,203
VOLKSWAGEN,,COMPACT,2.0,4,AM7,Z,10.2,7.9,9.2,213
VOLKSWAGEN,Golf R,COMPACT,2.0,4,M6,Z,11.4,8.2,9.9,232
VOLKSWAGEN,Golf Alltrack,STATION WAGON - SMALL,1.8,4,AM6,X,10.7,8.0,9.4,220
VOLKSWAGEN,Golf Alltrack,STATION WAGON - SMALL,1.8,4,M6,X,11.1,7.8,9.6,225
VOLKSWAGEN,,STATION WAGON - SMALL,1.4,4,AS8,X,8.6,6.5,7.6,178
VOLKSWAGEN,Golf SportWagen,STATION WAGON - SMALL,1.4,4,M6,X,8.2,6.3,7.4,172
VOLKSWAGEN,,STATION WAGON - SMALL,1.8,4,AM6,X,10.8,8.1,9.6,224
VOLKSWAGEN,Golf SportWagen 4MOTION,STATION WAGON - SMALL,1.8,4,M6,X,10.8,7.6,9.3,218
VOLKSWAGEN,Jetta,COMPACT,1.4,4,AS8,X,7.8,5.9,7.0,162
VOLKSWAGEN,Jetta,COMPACT,1.4,4,M6,X,7.9,5.9,7.0,163
VOLKSWAGEN,Jetta GLI,COMPACT,2.0,4,AM7,X,9.3,7.2,8.4,196
VOLKSWAGEN,,COMPACT,2.0,4,M6,X,9.6,7.3,8.5,200
VOLKSWAGEN,,MID-SIZE,2.0,4,AS6,X,9.3,6.5,8.1,188
VOLKSWAGEN,,SUV - SMALL,2.0,4,AS8,X,10.7,8.0,9.5,221
VOLKSWAGEN,Tiguan 4MOTION,SUV - SMALL,2.0,4,AS8,X,11.1,8.1,9.8,228
VOLVO,S60 T5,COMPACT,2.0,4,AS8,Z,9.9,6.6,8.4,197
VOLVO,,COMPACT,2.0,4,AS8,Z,11.1,7.3,9.4,218
VOLVO,S90 T5 AWD,MID-SIZE,2.0,4,AS8,Z,10.6,7.4,9.2,215
VOLVO,S90 T6 AWD,MID-SIZE,2.0,4,AS8,Z,11.1,7.3,9.4,219
VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4,AS8,Z,9.9,6.6,8.4,197
VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2.0,4,AS8,Z,11.1,7.3,9.4,219
VOLVO,V60 CC T5 AWD,STATION WAGON - SMALL,2.0,4,AS8,Z,10.8,7.6,9.3,218
VOLVO,V90 T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,11.1,7.3,9.4,219
VOLVO,V90 CC T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,11.6,8.1,10.0,233
VOLVO,XC40 T5 AWD,SUV - SMALL,2.0,4,AS8,Z,10.3,7.5,9.0,211
VOLVO,XC60 T5 AWD,SUV - SMALL,2.0,4,AS8,Z,11.3,8.5,10.0,233
VOLVO,XC60 T6 AWD,SUV - SMALL,2.0,4,AS8,Z,11.8,8.6,10.4,242
VOLVO,,SUV - STANDARD,2.0,4,AS8,Z,11.3,8.5,10.0,233
VOLVO,XC90 T6 AWD,SUV - STANDARD,,4,AS8,Z,12.1,8.9,10.7,250
ACURA,ILX,COMPACT,,4,AM8,Z,9.9,7.0,8.6,199
ACURA,MDX SH-AWD,SUV - SMALL,3.5,6,AS9,Z,12.3,9.2,10.9,254
ACURA,,SUV - SMALL,3.5,6,AS9,Z,12.2,9.5,11.0,258
ACURA,,SUV - SMALL,3.0,6,AM7,Z,9.1,9.0,9.0,210
ACURA,RDX AWD,SUV - SMALL,2.0,4,AS10,Z,11.0,8.6,9.9,232
ACURA,RDX AWD A-SPEC,SUV - SMALL,2.0,4,AS10,Z,11.3,9.1,10.3,241
ACURA,,MID-SIZE,3.5,6,AM7,Z,8.4,8.2,8.4,196
ACURA,TLX A-SPEC,COMPACT,2.4,4,AM8,Z,10.2,7.4,8.9,209
ACURA,TLX SH-AWD,COMPACT,3.5,6,AS9,Z,11.4,7.7,9.8,228
ACURA,TLX SH-AWD A-SPEC/Limited Edition,COMPACT,3.5,6,AS9,Z,12.0,8.2,10.3,240
ALFA ROMEO,4C Spider,TWO-SEATER,1.8,4,AM6,Z,9.7,6.9,8.4,197
ALFA ROMEO,Giulia,MID-SIZE,2.0,4,A8,Z,10.0,7.2,8.7,205
ALFA ROMEO,Giulia AWD,MID-SIZE,2.0,4,A8,Z,10.5,7.7,9.2,217
ALFA ROMEO,,MID-SIZE,2.9,6,A8,Z,13.5,9.3,11.6,271
ALFA ROMEO,,SUV - SMALL,2.0,4,A8,Z,10.3,8.1,9.3,218
ALFA ROMEO,Stelvio AWD,SUV - SMALL,2.0,4,A8,Z,10.8,8.3,9.6,226
ALFA ROMEO,Stelvio AWD Quadrifoglio,SUV - SMALL,2.9,6,A8,Z,13.9,10.3,12.3,288
ASTON MARTIN,DB11 V8,MINICOMPACT,4.0,8,A8,Z,13.0,9.8,11.5,271
ASTON MARTIN,DB11 AMR,MINICOMPACT,5.2,12,A8,Z,15.5,10.6,13.3,312
ASTON MARTIN,DBS Superleggera,MINICOMPACT,5.2,12,A8,Z,16.4,,13.8,324
ASTON MARTIN,Vantage V8,TWO-SEATER,4.0,8,A8,Z,13.1,9.6,11.5,270
ASTON MARTIN,Vantage V8,TWO-SEATER,4.0,8,M7,Z,16.7,11.2,14.2,333
AUDI,A3,SUBCOMPACT,2.0,4,AM7,,8.8,6.5,7.8,182
AUDI,,SUBCOMPACT,2.0,4,AM7,X,10.8,8.0,9.5,224
AUDI,A3 Cabriolet quattro,SUBCOMPACT,2.0,4,AM7,X,10.8,8.0,9.5,224
AUDI,A4 quattro,COMPACT,2.0,4,AM7,Z,10.0,7.3,8.8,205
AUDI,A4 allroad quattro,STATION WAGON - SMALL,2.0,4,AM7,Z,10.0,7.4,8.8,206
AUDI,A5 quattro,SUBCOMPACT,2.0,4,AM7,Z,10.0,7.3,8.8,205
AUDI,,SUBCOMPACT,2.0,4,AM7,Z,10.0,7.4,8.8,206
AUDI,A5 Sportback quattro,MID-SIZE,2.0,4,AM7,Z,10.0,7.3,8.8,205
AUDI,,MID-SIZE,2.0,4,AM7,Z,9.8,7.4,8.7,205
AUDI,A6 quattro,MID-SIZE,3.0,6,AM7,Z,10.9,8.2,9.7,226
AUDI,A6 allroad,MID-SIZE,3.0,6,AM7,Z,11.8,9.1,10.6,247
AUDI,A7 quattro,MID-SIZE,3.0,6,AM7,Z,10.9,,9.7,226
AUDI,A8L,FULL-SIZE,3.0,6,AS8,Z,13.5,8.9,11.5,267
AUDI,A8L,FULL-SIZE,4.0,8,AS8,Z,15.4,10.4,13.2,308
AUDI,,SUV - SMALL,2.0,4,AS8,X,12.3,8.6,10.6,248
AUDI,,SUV - SMALL,2.0,4,AM7,Z,10.7,,9.7,226
AUDI,Q7,SUV - STANDARD,3.0,6,AS8,Z,13.8,11.4,12.7,296
AUDI,Q8,SUV - STANDARD,3.0,6,AS8,Z,13.8,11.4,12.7,296
AUDI,,TWO-SEATER,5.2,10,AM7,Z,17.5,11.7,14.9,347
AUDI,R8 Spyder,TWO-SEATER,5.2,10,AM7,Z,17.5,11.7,14.9,347
AUDI,,SUBCOMPACT,2.5,5,AM7,Z,12.1,8.4,10.4,243
AUDI,,SUBCOMPACT,2.0,4,AM7,Z,10.7,8.0,9.5,222
AUDI,,COMPACT,3.0,6,AS8,Z,11.8,8.9,10.5,245
AUDI,S5,SUBCOMPACT,3.0,6,AS8,Z,11.8,8.9,10.5,245
AUDI,,SUBCOMPACT,3.0,6,AS8,,12.1,9.1,10.8,252
AUDI,S5 Sportback,MID-SIZE,3.0,6,AS8,Z,11.8,8.9,10.5,245
AUDI,S6,MID-SIZE,2.9,6,AS8,Z,12.9,8.5,10.9,255
AUDI,S7,MID-SIZE,2.9,6,AS8,Z,12.9,8.5,10.9,255
AUDI,S8,FULL-SIZE,4.0,8,AS8,Z,17.6,10.7,14.5,339
AUDI,,SUV - SMALL,3.0,6,AS8,Z,13.1,10.3,11.8,276
AUDI,,SUBCOMPACT,2.0,4,AM7,X,10.3,7.7,9.1,213
AUDI,TT Roadster quattro,TWO-SEATER,2.0,4,AM7,X,10.3,7.7,9.1,213
AUDI,TT RS,SUBCOMPACT,2.5,5,AM7,Z,12.1,,10.3,241
AUDI,,SUBCOMPACT,2.0,4,AM7,Z,10.4,8.2,9.4,220
BENTLEY,Bentayga,SUV - STANDARD,4.0,8,AS8,Z,16.4,10.1,13.6,315
BENTLEY,Bentayga,SUV - STANDARD,6.0,12,AS8,Z,20.0,13.8,17.2,401
BENTLEY,Continental GT,COMPACT,4.0,8,AM8,Z,15.1,9.1,12.4,291
BENTLEY,Continental GT,COMPACT,6.0,12,AM8,Z,19.0,11.6,15.7,364
BENTLEY,Continental GT Convertible,SUBCOMPACT,4.0,8,AM8,Z,15.1,9.1,12.4,291
BENTLEY,,SUBCOMPACT,6.0,12,AM8,,19.2,12.2,16.0,373
BENTLEY,Flying Spur,MID-SIZE,6.0,12,AM8,Z,19.2,12.2,16.0,373
BMW,,SUBCOMPACT,2.0,4,AS8,Z,10.1,7.0,8.7,204
BMW,,SUBCOMPACT,2.0,4,AS8,Z,10.9,7.5,9.4,219
BMW,,SUBCOMPACT,2.0,4,AS8,Z,9.5,7.4,8.5,200
BMW,,SUBCOMPACT,2.0,4,AS8,Z,10.9,7.5,9.4,219
BMW,330i xDrive Sedan,COMPACT,2.0,4,AS8,Z,9.5,6.9,8.3,195
BMW,430i xDrive Cabriolet,SUBCOMPACT,2.0,4,AS8,Z,10.6,7.3,9.1,213
BMW,430i Coupe,COMPACT,2.0,4,AS8,Z,10.1,7.0,8.7,204
BMW,430i xDrive Coupe,COMPACT,2.0,4,AS8,Z,10.9,7.5,9.4,219
BMW,,COMPACT,2.0,4,AS8,Z,10.9,7.5,9.4,219
BMW,440i xDrive Cabriolet,SUBCOMPACT,3.0,6,AS8,Z,12.4,,10.7,249
BMW,440i Coupe,COMPACT,3.0,6,AS8,Z,11.4,8.1,9.9,231
BMW,,COMPACT,3.0,6,AS8,Z,11.4,8.3,10.0,233
BMW,440i xDrive Coupe,COMPACT,3.0,6,M6,Z,13.0,8.5,11.0,257
BMW,440i xDrive Gran Coupe,COMPACT,3.0,6,AS8,Z,11.4,8.3,10.0,233
BMW,,MID-SIZE,2.0,4,AS8,Z,9.9,7.5,8.8,206
BMW,540i xDrive Sedan,MID-SIZE,3.0,6,AS8,Z,10.7,8.1,9.5,222
BMW,750i xDrive Sedan,FULL-SIZE,4.4,8,AS8,Z,14.5,9.9,12.4,290
BMW,,FULL-SIZE,4.4,8,AS8,Z,14.5,9.9,12.4,290
BMW,Alpina B7 xDrive,FULL-SIZE,4.4,8,AS8,Z,14.5,9.9,12.4,290
BMW,,SUBCOMPACT,3.0,6,AM7,Z,14.1,10.3,12.4,290
BMW,M2 Competition,SUBCOMPACT,3.0,6,M6,Z,13.4,9.6,11.7,273
BMW,M240i Cabriolet,SUBCOMPACT,3.0,6,AS8,Z,11.4,8.1,9.9,231
BMW,M240i Cabriolet,SUBCOMPACT,3.0,6,M6,Z,12.7,8.8,10.9,255
BMW,,SUBCOMPACT,3.0,6,AS8,,11.4,,10.0,233
BMW,M240i Coupe,SUBCOMPACT,3.0,6,AS8,Z,11.4,8.1,9.9,231
BMW,M240i Coupe M Performance,SUBCOMPACT,3.0,6,AS8,Z,11.4,8.1,9.9,231
BMW,M240i Coupe,SUBCOMPACT,3.0,6,M6,Z,12.7,8.8,10.9,255
BMW,,SUBCOMPACT,3.0,6,M6,Z,12.7,8.8,10.9,255
BMW,,SUBCOMPACT,3.0,6,AS8,Z,11.4,8.3,10.0,233
BMW,,SUBCOMPACT,3.0,6,AS8,Z,11.4,8.3,10.0,233
BMW,M340i xDrive Sedan,COMPACT,3.0,6,AS8,Z,11.4,8.3,10.0,233
BMW,,SUBCOMPACT,3.0,6,AM7,Z,14.5,10.5,12.7,299
BMW,M4 Cabriolet Competition,SUBCOMPACT,3.0,6,AM7,Z,14.5,10.5,12.7,299
BMW,M4 Cabriolet,SUBCOMPACT,3.0,6,M6,Z,13.8,9.4,11.9,280
